Driver,Nationality,Seasons,Championships,Race_Entries,Race_Starts,Pole_Positions,Race_Wins,Podiums,Fastest_Laps,Points,Active,Championship Years,Decade,Pole_Rate,Start_Rate,Win_Rate,Podium_Rate,FastLap_Rate,Points_Per_Entry,Years_Active,Champion,Championship_Experience,Wins_Per_Season,Podiums_Per_Season,Points_Per_Season,Win_Efficiency,Podium_Efficiency,Pole_Conversion,Nationality_Encoded
Hans Klenk,West Germany,[1952],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,46
Peter de Klerk,South Africa,"[1963, 1965, 1969, 1970]",0.0,-0.4821852076881664,4.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,0.09579372352539954,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,37
Christian Klien,Austria,"[2004, 2005, 2006, 2010]",0.0,0.39224703505927483,49.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.15743807360955125,0,,2010,0.0,0.9607843137254902,0.0,0.0,0.0,0.2745098039215686,0.09579372352539954,0,Non-Champion,0.0,0.0,3.5,0.0,0.0,0.0,2
Karl Kling,West Germany,"[1954, 1955]",0.0,-0.35195061834280283,11.0,0.0,-0.19230290088106675,-0.12180049515709508,1.0,-0.14615204417281188,0,,1950,0.0,1.0,0.0,0.1818181818181818,0.0909090909090909,1.5454545454545454,-0.4756767370934792,0,Non-Champion,0.0,1.0,8.5,0.0,0.182,0.0,46
Ernst Klodwig,East Germany,"[1952, 1953]",0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,12
Kamui Kobayashi,Japan,"[2009, 2010, 2011, 2012, 2014]",0.0,0.8573705684355732,75.0,0.0,-0.19230290088106675,-0.19112694092519905,1.0,0.2601450155498051,0,,2010,0.0,0.986842105263158,0.0,0.0131578947368421,0.0131578947368421,1.644736842105263,0.3815289538348389,0,Non-Champion,0.0,0.2,25.0,0.0,0.013,0.0,22
Helmuth Koinigg,Austria,[1974],0.0,-0.5007901490232184,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1970,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,2
Heikki Kovalainen,Finland,"[2007, 2008, 2009, 2010, 2011, 2012, 2013]",0.0,1.5271484564974431,111.0,1.0,-0.0381764761675248,0.016852396379112844,2.0,0.18490481930487604,0,,2010,0.0089285714285714,0.9910714285714286,0.0089285714285714,0.0357142857142857,0.0178571428571428,0.9375,0.9529994144537176,0,Non-Champion,0.14,0.57,15.0,0.009,0.036,1.0,14
Mikko Kozarowitzky,Finland,[1977],0.0,-0.5193950903582703,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,14
Willi Krakau,West Germany,[1952],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,46
Rudolf Krause,East Germany,"[1952, 1953]",0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,12
Robert Kubica,Poland,"[2006, 2007, 2008, 2009, 2010, 2019, 2021]",0.0,1.285284219141768,99.0,1.0,-0.0381764761675248,0.5714639625239446,1.0,0.8206844775745268,0,,2010,0.0101010101010101,1.0,0.0101010101010101,0.1212121212121212,0.0101010101010101,2.767676767676768,0.9529994144537176,0,Non-Champion,0.14,1.71,39.14,0.01,0.121,1.0,31
Kurt Kuhnke,West Germany,[1963],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,46
Masami Kuwashima,Japan,[1976],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,22
Daniil Kvyat,Russia,"[2014, 2015, 2016, 2017, 2019, 2020]",0.0,1.5271484564974431,110.0,0.0,-0.19230290088106675,-0.05247404938899112,1.0,0.549819771092782,0,,2020,0.0,0.9821428571428572,0.0,0.0267857142857142,0.0089285714285714,1.8035714285714288,0.6672641841442782,0,Non-Champion,0.0,0.5,33.67,0.0,0.027,0.0,36
Robert La Caze,Morocco,[1958],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,28
Jacques Laffite,France,"[1974, 1975, 1976, 1977, 1978, 1979, 1980, 1981, 1982, 1983, 1984, 1985, 1986]",0.0,2.7922844672809752,176.0,7.0,0.7324556474001849,1.9579928778860238,7.0,0.6476320262111899,0,,1980,0.0388888888888888,0.9777777777777776,0.0333333333333333,0.1777777777777777,0.0388888888888888,1.2666666666666666,2.6674107963103535,0,Non-Champion,0.46,2.46,17.54,0.034,0.182,0.86,15
Franck Lagorce,France,[1994],0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1990,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,15
Jan Lammers,Netherlands,"[1979, 1980, 1981, 1982, 1992]",0.0,0.2061976217087554,23.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.5609756097560976,0.0,0.0,0.0,0.0,0.3815289538348389,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,29
Pedro Lamy,Portugal,"[1993, 1994, 1995, 1996]",0.0,0.038753149693287935,32.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.20634420116875515,0,,1990,0.0,1.0,0.0,0.0,0.0,0.03125,0.09579372352539954,0,Non-Champion,0.0,0.0,0.25,0.0,0.0,0.0,32
Chico Landi,Brazil,"[1951, 1952, 1953, 1956]",0.0,-0.44497532501806253,6.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.20446319626263193,0,,1950,0.0,1.0,0.0,0.0,0.0,0.25,0.09579372352539954,0,Non-Champion,0.0,0.0,0.38,0.0,0.0,0.0,5
Hermann Lang,West Germany,"[1953, 1954]",0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2025821913565087,0,,1950,0.0,1.0,0.0,0.0,0.0,1.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,1.0,0.0,0.0,0.0,46
Claudio Langes,Italy,[1990],0.0,-0.29613579433764703,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1990,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,21
Nicola Larini,Italy,"[1987, 1988, 1989, 1990, 1991, 1992, 1994, 1997]",0.0,0.8387656271005214,49.0,0.0,-0.19230290088106675,-0.19112694092519905,0.0,-0.1837721422952764,0,,1990,0.0,0.6533333333333333,0.0,0.0133333333333333,0.0,0.0933333333333333,1.2387346447631569,0,Non-Champion,0.0,0.12,0.88,0.0,0.02,0.0,21
Oscar Larrauri,Argentina,"[1988, 1989]",0.0,-0.16590120499228342,8.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1990,0.0,0.3809523809523809,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,0
Gérard Larrousse,France,[1974],0.0,-0.5193950903582703,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1970,0.0,0.5,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,15
Jud Larson,United States,"[1958, 1959]",0.0,-0.4635802663531145,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.4,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Nicholas Latifi,Canada,"[2020, 2021, 2022]",0.0,0.5782964484097942,61.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.17624812267078352,0,,2020,0.0,1.0,0.0,0.0,0.0,0.1475409836065573,-0.18994150678403982,0,Non-Champion,0.0,0.0,3.0,0.0,0.0,0.0,6
Niki Lauda,Austria,"[1971, 1972, 1973, 1974, 1975, 1976, 1977, 1978, 1979, 1982, 1983, 1984, 1985]",3.0,2.7364696432758193,171.0,24.0,3.660857716957482,3.483174684784311,24.0,1.3718189150686322,0,"[1975, 1977, 1984]",1980,0.135593220338983,0.9661016949152542,0.1412429378531073,0.3050847457627119,0.135593220338983,2.3757062146892656,2.6674107963103535,1,Champion,1.92,4.15,32.35,0.146,0.316,1.04,2
Roger Laurent,Belgium,[1952],0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,3
Giovanni Lavaggi,Italy,"[1995, 1996]",0.0,-0.37055555967785475,7.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,2000,0.0,0.7,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,21
Chris Lawrence,United Kingdom,[1966],0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Charles Leclerc,Monaco,"[2018, 2019, 2020, 2021, 2022]",0.0,1.3783089258170276,103.0,18.0,0.578329222686643,1.4033813117411922,7.0,3.05531830604892,1,,2020,0.173076923076923,0.9903846153846154,0.048076923076923,0.2307692307692307,0.0673076923076923,8.346153846153847,0.3815289538348389,0,Non-Champion,1.0,4.8,173.6,0.049,0.233,0.28,26
Michel Leclère,France,"[1975, 1976]",0.0,-0.40776544234795864,7.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.875,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,15
Neville Lederle,South Africa,"[1962, 1965]",0.0,-0.5193950903582703,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.20634420116875515,0,,1960,0.0,0.5,0.0,0.0,0.0,0.5,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.5,0.0,0.0,0.0,37
Geoff Lees,United Kingdom,"[1978, 1979, 1980, 1982]",0.0,-0.33334567700775086,5.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.09579372352539954,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Gijs van Lennep,Netherlands,"[1971, 1973, 1974, 1975]",0.0,-0.37055555967785475,8.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2025821913565087,0,,1970,0.0,0.8,0.0,0.0,0.0,0.2,0.09579372352539954,0,Non-Champion,0.0,0.0,0.5,0.0,0.0,0.0,29
Arthur Legat,Belgium,"[1952, 1953]",0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,3
JJ Lehto,Finland,"[1989, 1990, 1991, 1992, 1993, 1994]",0.0,0.7457409204252616,62.0,0.0,-0.19230290088106675,-0.19112694092519905,0.0,-0.17248611285853707,0,,1990,0.0,0.8857142857142857,0.0,0.0142857142857142,0.0,0.1428571428571428,0.6672641841442782,0,Non-Champion,0.0,0.17,1.67,0.0,0.016,0.0,14
Lamberto Leoni,Italy,"[1977, 1978]",0.0,-0.4635802663531145,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.2,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,21
Les Leston,United Kingdom,"[1956, 1957]",0.0,-0.5007901490232184,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Pierre Levegh,France,"[1950, 1951]",0.0,-0.44497532501806253,6.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,15
Bayliss Levrett,United States,[1950],0.0,-0.5007901490232184,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Jackie Lewis,United Kingdom,"[1961, 1962]",0.0,-0.37055555967785475,9.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.19882018154426223,0,,1960,0.0,0.9,0.0,0.0,0.0,0.3,-0.4756767370934792,0,Non-Champion,0.0,0.0,1.5,0.0,0.0,0.0,42
Stuart Lewis-Evans,United Kingdom,"[1957, 1958]",0.0,-0.29613579433764703,14.0,2.0,-0.19230290088106675,-0.12180049515709508,0.0,-0.14991405398505833,0,,1960,0.1428571428571428,1.0,0.0,0.1428571428571428,0.0,1.1428571428571428,-0.4756767370934792,0,Non-Champion,0.0,1.0,8.0,0.0,0.143,0.0,42
Guy Ligier,France,"[1966, 1967]",0.0,-0.31474073567269895,12.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.20634420116875515,0,,1970,0.0,0.9230769230769232,0.0,0.0,0.0,0.0769230769230769,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.5,0.0,0.0,0.0,15
Andy Linden,United States,"[1951, 1952, 1953, 1954, 1955, 1956, 1957]",0.0,-0.40776544234795864,7.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.19129616191976934,0,,1950,0.0,0.875,0.0,0.0,0.0,0.625,0.9529994144537176,0,Non-Champion,0.0,0.0,0.71,0.0,0.0,0.0,43
Roberto Lippi,Italy,"[1961, 1962, 1963]",0.0,-0.5007901490232184,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,21
Vitantonio Liuzzi,Italy,"[2005, 2006, 2007, 2009, 2010, 2011]",0.0,0.950395275110833,80.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.1122939558625938,0,,2010,0.0,0.9876543209876544,0.0,0.0,0.0,0.3209876543209876,0.6672641841442782,0,Non-Champion,0.0,0.0,4.33,0.0,0.0,0.0,21
Dries van der Lof,Netherlands,[1952],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,29
Lella Lombardi,Italy,"[1974, 1975, 1976]",0.0,-0.2403209703324912,12.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.20822520607487838,0,,1980,0.0,0.7058823529411765,0.0,0.0,0.0,0.0294117647058823,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.17,0.0,0.0,0.0,21
Ricardo Londoño,Colombia,[1981],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,9
Ernst Loof,West Germany,[1953],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,46
André Lotterer,Germany,[2014],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,2010,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,16
Henri Louveau,France,"[1950, 1951]",0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,15
John Love,Rhodesia,"[1962, 1963, 1964, 1965, 1967, 1968, 1969, 1970, 1971, 1972]",0.0,-0.37055555967785475,9.0,0.0,-0.19230290088106675,-0.19112694092519905,0.0,-0.1875341521075229,0,,1970,0.0,0.9,0.0,0.1,0.0,0.6,1.8102051053820356,0,Non-Champion,0.0,0.1,0.6,0.0,0.111,0.0,34
Pete Lovely,United States,"[1959, 1960, 1969, 1970, 1971]",0.0,-0.35195061834280283,7.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1970,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.3815289538348389,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Roger Loyer,France,[1954],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,15
Jean Lucas,France,[1955],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,15
Jean Lucienbonnet,France,[1959],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,15
Erik Lundgren,Sweden,[1951],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,39
Brett Lunger,United States,"[1975, 1976, 1977, 1978]",0.0,0.2434075043788593,34.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.7906976744186046,0.0,0.0,0.0,0.0,0.09579372352539954,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Mike MacDowel,United Kingdom,[1957],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Herbert MacKay-Fraser,United States,[1957],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Bill Mackey,United States,[1951],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Lance Macklin,United Kingdom,"[1952, 1953, 1954, 1955]",0.0,-0.27753085300259506,13.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.09579372352539954,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Damien Magee,United Kingdom,"[1975, 1976]",0.0,-0.5193950903582703,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.5,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Tony Maggs,South Africa,"[1961, 1962, 1963, 1964, 1965]",0.0,-0.054271556981971766,25.0,0.0,-0.19230290088106675,-0.05247404938899112,0.0,-0.1122939558625938,0,,1960,0.0,0.925925925925926,0.0,0.1111111111111111,0.0,0.9629629629629628,0.3815289538348389,0,Non-Champion,0.0,0.6,5.2,0.0,0.12,0.0,37
Mike Magill,United States,"[1957, 1958, 1959]",0.0,-0.4821852076881664,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.75,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Umberto Maglioli,Italy,"[1953, 1954, 1955, 1956, 1957]",0.0,-0.37055555967785475,10.0,0.0,-0.19230290088106675,-0.12180049515709508,0.0,-0.19757871830622092,0,,1960,0.0,1.0,0.0,0.2,0.0,0.333,0.3815289538348389,0,Non-Champion,0.0,0.4,0.67,0.0,0.2,0.0,21
Jan Magnussen,Denmark,"[1995, 1997, 1998]",0.0,-0.09148143965207566,24.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.20634420116875515,0,,2000,0.0,0.96,0.0,0.0,0.0,0.04,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.33,0.0,0.0,0.0,11
Kevin Magnussen,Denmark,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022]",0.0,2.103901637884053,142.0,1.0,-0.19230290088106675,-0.19112694092519905,2.0,0.47834158466009946,1,,2020,0.0069930069930069,0.993006993006993,0.0,0.0069930069930069,0.0139860139860139,1.2797202797202798,1.2387346447631569,0,Non-Champion,0.0,0.12,22.88,0.0,0.007,0.0,11
Guy Mairesse,France,"[1950, 1951]",0.0,-0.5007901490232184,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,15
Willy Mairesse,Belgium,"[1960, 1961, 1962, 1963, 1965]",0.0,-0.31474073567269895,12.0,0.0,-0.19230290088106675,-0.19112694092519905,0.0,-0.1837721422952764,0,,1960,0.0,0.9230769230769232,0.0,0.0769230769230769,0.0,0.5384615384615384,0.3815289538348389,0,Non-Champion,0.0,0.2,1.4,0.0,0.083,0.0,3
Pastor Maldonado,Venezuela,"[2011, 2012, 2013, 2014, 2015]",0.0,1.229469395136612,95.0,1.0,-0.0381764761675248,-0.19112694092519905,0.0,0.07580653474972888,0,,2010,0.0104166666666666,0.9895833333333334,0.0104166666666666,0.0104166666666666,0.0,0.7916666666666666,0.3815289538348389,0,Non-Champion,0.2,0.2,15.2,0.011,0.011,1.0,45
Nigel Mansell,United Kingdom,"[1980, 1981, 1982, 1983, 1984, 1985, 1986, 1987, 1988, 1989, 1990, 1991, 1992, 1994, 1995]",1.0,2.9969388219665465,187.0,32.0,4.585616265238733,3.829806913624831,30.0,1.5956584988972962,0,[1992],1990,0.1675392670157068,0.9790575916230366,0.1623036649214659,0.3089005235602094,0.1570680628272251,2.513089005235602,3.2388812569292322,1,Champion,2.07,3.93,32.0,0.166,0.316,0.97,42
Sergio Mantovani,Italy,"[1953, 1954, 1955]",0.0,-0.40776544234795864,7.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.19505817173201578,0,,1950,0.0,0.875,0.0,0.0,0.0,0.5,-0.18994150678403982,0,Non-Champion,0.0,0.0,1.33,0.0,0.0,0.0,21
Johnny Mantz,United States,[1953],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,43
Robert Manzon,France,"[1950, 1951, 1952, 1953, 1954, 1955, 1956]",0.0,-0.017061674311867888,28.0,0.0,-0.19230290088106675,-0.12180049515709508,0.0,-0.14991405398505833,0,,1950,0.0,0.9655172413793104,0.0,0.0689655172413793,0.0,0.5517241379310345,0.9529994144537176,0,Non-Champion,0.0,0.29,2.29,0.0,0.071,0.0,15
Onofre Marimón,Argentina,"[1951, 1953, 1954]",0.0,-0.33334567700775086,11.0,0.0,-0.19230290088106675,-0.12180049515709508,1.0,-0.17948345110931546,0,,1950,0.0,0.9166666666666666,0.0,0.1666666666666666,0.0833333333333333,0.6783333333333333,-0.18994150678403982,0,Non-Champion,0.0,0.67,2.71,0.0,0.182,0.0,0
Helmut Marko,Austria,"[1971, 1972]",0.0,-0.37055555967785475,10.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,2
Tarso Marques,Brazil,"[1996, 1997, 2001]",0.0,-0.07287649831702371,24.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,2000,0.0,0.9230769230769232,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,5
Leslie Marr,United Kingdom,"[1954, 1955]",0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Tony Marsh,United Kingdom,"[1957, 1958, 1961]",0.0,-0.4635802663531145,4.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.8,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
